,Unnamed: 0,image,local_image,title,description,main_category,pred_description,bleu,rouge1,rougeL,textsim,llm_judge
936,936,https://m.media-amazon.com/images/I/51a-GC7p8jL._AC_SL1500_.jpg,./images/0059647.jpg,"HP Pavilion Tower Business Desktop, Intel Core i7-12700 Processor, Intel UHD Graphics 770, 16GB RAM, 1TB SSD, Wi-Fi 6, SD Card Reader, DVD, HDMI, RJ-45, Wired KB & Mouse, Windows 11 Pro, White","Key Features and Benefits:
CPU:
12th Gen Intel Core i7-12700 Processor (25MB L3 Intel Smart Cache, 1.60 GHz Base, up to 4.90 GHz)
Memory:
Up to 64GB DDR4 RAM
Hard Drive:
Up to 2TB PCIe M.2 Solid State Drive + 2TB Hard Disk Drive
Operating System:
Windows 11 Pro
Graphics:
Intel UHD Graphics 770
Front Ports:
1 x headphone/microphone combo
4 x SuperSpeed USB Type-A
1 x HP 3-in-1 media card reader
1 x SuperSpeed USB Type-C
1 x DVD-writer
Rear Ports:
4 x USB 2.0 Type A
1 x audio in/out
1 x VGA
1 x HDMI
1 x RJ-45
Optical Drive:
Yes
Wireless Connectivity:
Realtek Wi-Fi 6 (2x2) and Bluetooth 5.2 combo
Wired Keyboard and Mouse:
Yes
Bluetooth:
Yes
Weight:
13.14 pounds
Dimensions:
6.12 x 11.97 x 13.28 in
Color:
Snow White",Computers,"This sleek, compact desktop computer is designed for everyday productivity, offering reliable performance with built-in Wi-Fi 6 connectivity for fast, seamless internet access. It features a modern, minimalist design with a clean white finish, making it ideal for home offices or small workspaces. Equipped with essential software and hardware, it’s perfect for users who need a dependable machine for browsing, document work, and light multimedia tasks.",0.0024749454046342993,0.09954751131221719,0.054298642533936646,0.5902824997901917,1
937,937,https://m.media-amazon.com/images/I/61BXPY6ZH+L._AC_SL1500_.jpg,./images/0052352.jpg,"GOWENIC 6 Keys Programmable Keypad, One Handed Macro Mechanical Keyboard with Knob OSU Gaming Keyboard for Office, Gaming, Industrial Control, Laboratory","Specification:Item Type: 6 Key Mini KeypadMaterial:AcrylicKey Type: 6 Key Mechanical Keyboard, 1 x Knob (The knob can be pressed as a key)Applicable Equipment: Computer UniversalHow to Use:plug and playPackage List:1 x 6 Key Mini Keypad1 x Data Cable",Computers,"This sleek, black compact controller features three large, tactile keys and a rotary dial, ideal for precise control in gaming or creative workflows. Its minimalist design and durable build make it perfect for desktop setups where efficiency and style matter.",0.005495155913866061,0.07228915662650602,0.07228915662650602,0.4892449378967285,2
938,938,https://m.media-amazon.com/images/I/71wsRLBskrL._AC_SL1500_.jpg,./images/0060795.jpg,"lenovo ThinkPad L13 Yoga 2-in-1 Laptop 13.3"" FHD IPS Touch 11th Gen Intel 4-Core i5-1145G7 >i7-1165G7 16GB RAM 1TB SSD Fingerprint Thunderbolt4 FHD Camera 3-yr Warranty Win11Pro Black + HDMI Cable","PRODUCT OVERVIEW:
ThinkPad L13 Yoga Gen 2 laptop powers through heavy workloads with 11th Gen Intel Core i5 processors, DDR4 memory, Combine all this with Intel Iris Xe Graphics graphics, and you have a device that transitions easily from work to play and then back again.
Product Details:
Microprocessor:
11th Gen Intel Quad-Core i5-1145G7 Processor - Base Clock 2.6GHz, Max Boost Clock Up to 4.4GHz,8MB Smart Cache, 8 Threads
Memory:
16GB RAM
Storage:
1TB SSD
Operating system:
Microsoft Windows 11 Professional
Graphics & Video:
Integrated Intel Iris Xe Graphics 13.3"" FHD (1920 x 1080) IPS Touchscreen Display - Anti-reflective, Anti-smudge
Key Features:
Bluetooth: Yes Backlit Keyboard: No Fingerprint: Yes Optical Drive: No Camera: Yes Multi-format MicroSD Media Card Reader: Yes Dolby Audio: Yes
Ports:
1 x Thunderbolt 4 Type-C, 1 x USB-C 3.2, 2 x USB-A 3.2 (One always on), 1 x HDMI 2.0, 1 x RJ45 Ethernet, 1 x MicroSD Card Reader, 1 x Headphone / Mic combo
Battery:
46Wh, Up to 8 Hours of Battery Life
Additional Information:
Dimension: 8.6"" x 12.3"" x 0.69"" Weight: 3.17 lbs
Accessory:
HDMI Cable",Computers,"This sleek laptop features a vibrant 13.3-inch FHD IPS display, perfect for both work and entertainment, with smooth performance powered by 16GB of RAM and a fast 1TB SSD. Ideal for professionals and students, it runs on Windows 11 Professional and supports 1080p Full HD resolution for crisp visuals.",0.001836148295780993,0.1935483870967742,0.08870967741935484,0.6420987844467163,3
939,939,https://m.media-amazon.com/images/I/31iWoVMgENL._AC_.jpg,./images/0059992.jpg,Logitech Ultrathin Keyboard Folio Case for iPad Mini (Red-Orange) Cerfitifed Refurbished,"Stop trying to use the keyboard on your touchscreen and type faster and more comfortably with the Logitech Ultrathin Keyboard Folio Case for iPad Mini. This thin, light folio includes an integrated Bluetooth keyboard that makes typing fast, fluid, and easy. The keyboard features standard-sized keys, for little learning curve, and special iOS shortcut keys to help you save time. The case itself provides two-sided protection against bumps, scratches, and spills and easily becomes the perfect dual-view stand for typing, browsing the Internet, and more. A SecureLock system keeps your iPad firmly in place and protected while on the go, while the Auto-Wake/Sleep feature wakes your iPad when you open the cover and puts it to sleep when you close it.",Computers,"This sleek, compact keyboard case offers a convenient stand for your tablet, allowing you to type comfortably while viewing the screen. Its durable, slim design features a vibrant accent color and a full QWERTY layout, perfect for on-the-go productivity or casual use. Ideal for students, professionals, or anyone who needs a portable typing solution.",0.003588479601139614,0.2637362637362637,0.13186813186813184,0.5805647373199463,3
940,940,https://m.media-amazon.com/images/I/61oaurWDoBL._AC_SL1500_.jpg,./images/0058406.jpg,"ASUS VivoBook 15 15.6” FHD Laptop Newest, 6-core AMD Ryzen 5 4600H(Up to 4.0GHz), 8GB RAM, 256GB SSD, Webcam, Backlit KB, Number Keys, Windows 11 + GM Accessories","We sells computers with upgraded configurations. If the computer has modifications (listed above), then the manufacturer box is opened for it to be tested and inspected and to install the upgrades to achieve the specifications as advertised. If no modifications are listed, the item is unopened and untested. Defects & blemishes are significantly reduced by our in depth inspection & testing Display: 15.6"" Full HD (1920 x 1080) Display, 16:9 aspect ratio with ultra-slim NanoEdge bezels Processor: AMD Ryzen 5 4600H Mobile Processor (6C/12T, 11MB Cache, 4.0 GHz Max Boost) Graphics: AMD Radeon Graphics Memory : Upgraded to 8GB RAM Storage: Upgraded to 256GB PCIe SSD Keyboard : Standard Keyboard with Numpad Ports: 1x USB 3.0 Type-C 2x USB 3.0 1x USB 2.0 1x HDM 1x Headphone/Microphone Combination Jack Dimensions: 14.16 x 9.15 x 0.78 inches Weight: 3.3 pounds",Computers,"This sleek, modern laptop features a vibrant display showcasing colorful hot air balloons, ideal for both work and entertainment. Its lightweight design and responsive keyboard make it perfect for on-the-go professionals or students who need portability without compromising performance.",0.0005165368337533594,0.0736842105263158,0.042105263157894736,0.4868652820587158,1
941,941,https://m.media-amazon.com/images/I/61jylfllh1L._AC_SL1500_.jpg,./images/0052368.jpg,"Lomiluskr LT84 Mechanical Wired Keyboard with Multicolor Backlit, 84 Anti-Ghosting Keys, 2 Colors Keycap, Detachable Cable (Blue&White, Gold Switch)",Detachable Cable,Computers,"This sleek, modern keyboard features vibrant, customizable RGB backlighting that enhances visibility and adds a stylish touch to any setup. Its ergonomic design and durable build make it ideal for both gaming and everyday computing tasks. The compact layout and included cable offer convenience and portability for users on the go.",0.0,0.03773584905660377,0.03773584905660377,0.2041633576154709,3
942,942,https://m.media-amazon.com/images/I/51fRtv4UyBL._AC_SL1500_.jpg,./images/0057676.jpg,"AMD Ryzen™ 9 7950X3D 16-Core, 32-Thread Desktop Processor",Welcome to the new era of performance. AMD Ryzen 7000 Series ushers in the speed of “Zen 4” for gamers and creators with massive built-in memory for the ultimate game performance.,Computers,"This sleek, modern processor box highlights a high-performance computing solution designed for power users and enthusiasts who demand speed and efficiency. Its bold orange and black design conveys a sense of cutting-edge technology, perfect for building or upgrading systems that require robust multitasking and gaming capabilities. Ideal for those seeking a reliable, future-ready core for demanding applications and immersive experiences.",0.004546382520112882,0.14736842105263157,0.12631578947368421,0.420359343290329,3
943,943,https://m.media-amazon.com/images/I/519r4RjXHNL._AC_SL1001_.jpg,./images/0061785.jpg,Abbasi 12.7mm External DVD Enclosure USB 2.0 External DVD/CD- Case for Laptop Desktop PC Optical Disk Drive SATA to SATA,"Plug and Play: USB power supply directly, no external power adapter and driver required. Simple installation. Just plug it in and to go.Intelligent power saving, automatic sleep for reducing the power loss of the .This portable drive case with USB interface can be used to a mobile USB optical drive, for installing CD drive, CD drive, DVD drive, COMBO optical drive, DVD drive, easy assembly, plug, and play. It is light and convenient to carry, an indispensable partner for your laptop. Size: 190 x 165 x 45mm / 7.5 x 6.5 x 1.8incolour: blackMaterial: ABS Contents:1 x Optical Drive Case (NOT included optical drive)1 x Circuit Board1 x Front Panel1 x USB Data Cable1 x USB Charging CableOnly the above content, other are not included.Note: Light and different displays may the color of the item in the a little different from the real . The measurement allowed is +/- 1-3cm.",Computers,"This sleek, black external DVD drive is designed for easy integration with computers, offering convenient access to optical media. It includes a USB cable for quick connection and a slim, modern design that fits neatly into any desktop or laptop setup. Ideal for users who need to read or write DVDs and CDs without the bulk of internal hardware.",0.0014162015660639006,0.23364485981308408,0.11214953271028039,0.5865640640258789,3
944,944,https://m.media-amazon.com/images/I/71IapH-7BuL._AC_SL1500_.jpg,./images/0059375.jpg,"HP Laptop, 14” FHD Display, Intel Celeron N4500 Processor, 8GB RAM, 512GB PCIe SSD, HDMI, Bluetooth, Webcam, SD Media Card Reader, Windows 11 Home, Black","Key Features and Benefits:
CPU:
Intel Celeron N4500 (2 Cores, 2 Threads, Base Frequency at 1.1 GHz, Up to 2.8 GHz at Burst Frequency, 4MB L3 Cache)
Graphics:
Intel UHD Graphics
Memory:
Up to 32GB DDR4 RAM
Hard Drive:
Up to 2TB PCIe NVMe M.2 Solid State Drive
Operating System:
Windows 11 Home
Display:
14"" diagonal, FHD (1920 x 1080), IPS, micro-edge, BrightView, 250 nits
Ports:
1 x SuperSpeed USB Type-C
2 x SuperSpeed USB Type-A
1 x HDMI 1.4b
1 x Multi-format SD media card reader
1 x Mic/Headphone combo
1 x AC smart pin
Audio:
Tuned stereo speakers
Optical Drive:
None
Wireless Connectivity:
Wi-Fi 5 and Bluetooth combo
Webcam:
HP True Vision 720p HD camera with integrated dual array digital microphones
Dimensions:
12.76"" x 8.86"" x 0.71""
Weight:
3.24 Pounds
Color:
Jet Black",Computers,"This sleek, portable laptop features a vibrant 1080p display showcasing stunning visuals, perfect for work, entertainment, or streaming. Its compact design and responsive keyboard make it ideal for on-the-go use, whether you're browsing, creating, or connecting to the web.",0.0004812678171572911,0.06282722513089005,0.031413612565445025,0.5810341238975525,1
945,945,https://m.media-amazon.com/images/I/71iRF2XJ22L._AC_SL1500_.jpg,./images/0060521.jpg,"Cheerjoy Kids Tablet 8 inch Tablet for Kids 4000mAh 2GB+32GB HD 1280 * 800 Learning Kids Tablets with WiFi, Bluetooth, Dual Camera, Parental Control (Blue)","Why choose our Cheerjoy kids tablet ? - Best suitable for over 3 years old
1. Pre-installed Kidoz and Familygroup app
2. Built-in high performance quad-core processor and Android 10.0 Go system.
3. 8 inch tablet for kids with low blue-light and wide view angle. A wonderful gift for children.
4. With durable, lightweight silicone case to protect against drops, bumps, dirts etc. caused by kids while playing.
Tablet for kids technical specifications:
√ System: Android 10.0 Go
√ Processor: 1.6GHz speed,Quad-Core processor
√ Display: 8 inch IPS HD screen,1280*800 Pixel
√ Camera: 0.3MP + 2.0MP
√ Memory: 2GB RAM,32GB ROM
√ Card Slots: Expandable SD,up to 128GB (not included a SD card)
√ Battery: 4000 mAh
√ Support: WiFi,Bluetooth
Package including：
1xTablet
1xUser Manual
1xType C Cable",Computers,"This vibrant, child-friendly tablet features a bright blue protective case designed to safeguard little hands during playtime. With a colorful screen displaying an animated puppy, it’s perfect for engaging young learners with interactive content and educational games. Ideal for bedtime stories or learning activities, it combines durability with fun for kids’ daily use.",0.0014918580034334978,0.18085106382978725,0.0851063829787234,0.5720957517623901,2
946,946,https://m.media-amazon.com/images/I/61tDEmIXbsL._AC_SL1500_.jpg,./images/0066501.jpg,"iLeadon Ergonomic Mouse Pad Wrist Support with Massage Design, Wrist Rest Pain Relief Mousepad with Memory Foam&Non-Slip PU Base, Mouse Pads for Office Desk Accessories, Black Gold Marble","Are you still troubled by wrist soreness and fatigue?
Are you still looking for a different mouse pad for your family, colleagues, and friends?
Welcome to the ""
iLeadon
"" store, with a unique pattern design style, carefully selected patterns are more attractive. Will add artistic flavor to your lifestyle, unique style colors make the iLeadon mouse pads a chic decoration, add personality to your computer desk, maintain a good mood, and increase work/study efficiency. This cloud wrist rest will make a great gift for friends, family, classmates, and colleagues.
Material:
Breathable lycra surface, built-in memory foam, non-slip PU base.
Feature:
Durable, very thick, and the surface and edges will never break.
Durable, very thick, and the surface and edges will never break.
The mouse pads for desk with wrist support is available in different cute pattern options, suitable for both men and women.
The mouse pads for desk with wrist support is available in different cute pattern options, suitable for both men and women.
The fine-textured surface improves tracking of mouse movements, and the non-slip rubber bottom grips the tabletop securely.
The fine-textured surface improves tracking of mouse movements, and the non-slip rubber bottom grips the tabletop securely.
Enough to protect and support your wrist, provide a soft cushioning feel, and the space is enough to cover mouse movement.
Enough to protect and support your wrist, provide a soft cushioning feel, and the space is enough to cover mouse movement.
Package Included:
1 × wrist pad for mouse
Notice:
When you receive the mouse pad, please don't worry about the smell of the mouse pad. The smell is just the smell attached to it when it was newly made, and it is non-toxic. You can put the mouse pad in a ventilated place, and the smell will gradually disappear.",Computers,"This elegant black and gold marble-patterned wrist rest offers comfortable support for your hands while using a computer mouse, helping to reduce strain and promote proper posture. Its textured, cushioned surface provides a snug fit and enhances grip, making it ideal for long hours of work or gaming. Perfect for both home and office setups, it adds a touch of luxury to your tech workspace.",0.0004237912827662702,0.18279569892473116,0.10215053763440861,0.6804379820823669,3
