,Unnamed: 0,image,local_image,title,description,main_category,pred_title,bleu,rouge1,rougeL,textsim,llm_judge
131,131,https://m.media-amazon.com/images/I/51La-OlLaoL._AC_SL1500_.jpg,./images/0059735.jpg,"lychee Optical Pocket Pen Mouse with Voice Control and Bluetooth Function, Wireless Handwriting Mini Mice for PC Laptop Notebook Computer(Blue)","Lychee 2.4G wireless intelligent voice translator mouse pen, upgraded with Bluetooth Warm note:  *There may be 0.5 seconds delay when using the APP. *Hibernation mode: when not in use for 8 minutes, the pen mouse will automatically enter hibernation mode, and can wake up by pressing any key. *Low battery alarm function: when the battery is low, the light will flash to remind, key function may not work properly. Please charge it as soon as possible. Specifications Ergonomic design: comfortable in hand Appearance: fashion, light weight and convenient Support multiple languages translation, search, conversion System support：Windows 7/8/10/11,Mac OS10.13 and above Compatible devices：PC, laptop, tablet, smartphone DPI: 800/1000/1200/1600 Battery：built in 500mAh lithium battery,3.7V Button number：5 Tracing system：Optical Maximum acceleration：14inches/seconds Package includes: 1 x Pen Mouse 1 x USB 2.4GHz Receiver 1 x Mount 1 x Storage Bag 1 x English Manual",All Electronics,Lychee 2.4G Voice Translator Mouse Pen,0.005210158044842421,0.2857142857142857,0.14285714285714285,0.6429848670959473,2
132,132,https://m.media-amazon.com/images/I/41s5j6XzLbL._AC_.jpg,./images/0038661.jpg,"White Handheld Sewing Machine, Mini Portable Electric Sewing Machine for Adult, Easy to Use and Fast Stitch Suitable for Clothes,Fabrics, DIY Home Travel","Mini sewing machine For sewing, changing or decorating clothes, curtains or tablecloths as you like.
Main Features: 1. Requires 4 x 1.5V AA batteries (not included). Please pay attention to the order of positive and negative battery. Or DC 6V power adapter (not included). 2. Make sure your fabric is 1.8mm thick. Materials that are too large, too hard or too soft cannot be sewn. 3. Metal gears have high strength, low hum, and are not easy to slip.
Warm tips: 1. Please read the instructions carefully before use. 2. This is a single wire sewing machine with no background line, so you need to tie the knot at the beginning and end after sewing, otherwise the line will fall off easily. 3. The battery cannot be mixed with another brand or with an old battery and a new one. 4. The thickness of the fabric should be ≤1.8mm, and cannot be processed with too thick or too thin fabric. 5. Materials not suitable for sewing: Elastic (eg, like nylon stockings) or very thin fabric that will fall into the sewing machine, or very thick or very hard cloth (may even damage the machine). 6. Please follow the instructions and threading instructions, because wrong threading the sewing machine will not work properly.
Package includes: 1 x sewing machine (batteries not included) 8 x thread spools 10 * Safety Pins 1 * Sewing Needles 1 x Extension Spindle 1 x English manual 1 * Needle Threader 1x scissors 1 * Tape Measure",All Electronics,Mini Sewing Machine,0.0003384121561989502,0.2222222222222222,0.2222222222222222,0.7915459275245667,2
133,133,https://m.media-amazon.com/images/I/61mXuXsLxUL._AC_SL1500_.jpg,./images/0048895.jpg,"Misaso Solar Panel Charger, 100W Dual USB DC 18V Flexible Solar Charging Board, Car Battery, Mobile Phone Solar Charger","Misaso Colour:As shownMaterial:Monocrystalline silicon Package Contents:1 x solar panel4 x suction cups1 set x clip1 x charger1 x 50A white + green solar controllerOnly the above package content, other are not included.Note: Light reflection and different displays may the color of the item in the a little different from the real . The measurement allowed is +/- 1-3cm.",All Electronics,Misaso Colour Solar Panel Kit,0.0076464605606061916,0.25,0.25,0.5207328796386719,2
134,134,https://m.media-amazon.com/images/I/71OH7GH+N5L._AC_SL1500_.jpg,./images/0048489.jpg,Galvanox 3-in-1 Wireless Charging Station with Alarm Clock for All Samsung Devices - Foldable Design with Nightlight - Compatible with Galaxy Phones/SmartWatch and Earbuds (White),"Galvanox 5-in-1 Wireless Charger
Introducing the 5-in-1 Charger - the ultimate charging solution for all your devices! With the ability to wirelessly charge your phone, wireless earbuds, and smart watch simultaneously, this compact and convenient charger is perfect for both home and travel.
Not only does it eliminate the need for multiple chargers and reduce clutter, but it also includes a built-in night light and alarm clock for added convenience. The indicator light shows when your phone is charging, but can be turned off for a peaceful night's sleep. And with an extra charging port, you can even charge an additional device.
The charger is perfect for your bedside table or your desk at work, and folds up compactly for easy storage and travel. So say goodbye to clutter and hello to the all-in-one solution with the 5-in-1 Charger.
Our friendly, US-based team is always ready to assist you with any questions or concerns you may have. And with a limited lifetime warranty, you can trust that your 5-in-1 Charger will provide reliable charging for all your devices for years to come.
KEY FEATURES:
Wireless charging for phone (15W), earbuds (5W), and smart watch (2.5W)
Wireless charging for phone (15W), earbuds (5W), and smart watch (2.5W)
Charging indicator
Charging indicator
Soft glow nightlight
Soft glow nightlight
Alarm clock
Alarm clock
Additional USB port
Additional USB port
Folds compactly
Folds compactly",All Electronics,5-in-1 Wireless Charger,7.423966214198598e-05,0.1935483870967742,0.1935483870967742,0.45471498370170593,1
135,135,https://m.media-amazon.com/images/I/41HUX5xbruL._AC_SL1200_.jpg,./images/0061558.jpg,"Meslauth WiFi Adapter TV LAN for Samsung Smart TV, Cheap Replacement of Samsung WIS12ABGNX, 2.4/5G 450Mbps USB WiFi Adapter","WARNING: Our product model number is WNDA4100, which is just a cheap replacement for the Samsung Wireless Network Adapter WISABGNX. The TV system is relatively old, so we cannot ensure that the product is always compatible with TVs. Below are the Samsung TV models that may be compatible.
※※※Possible compatible Samsung TV models:
2010 ( Models):
LED TV Series: C5000 and above
LCD TV Series: C550 and above
PDP TV Series: C550 and above
Blu-Ray Disc Player / Home Theater System: BD-C5000 Series
2011 (D Models):
LED TV Series: D5000 - D6400 (Except for D5003)
LCD TV Series: D530 and above
PDP TV Series: D550 - D6400
Blu-Ray Disc Player / Home Theater System: BD-D5300 - D5500, HT-D5100 - D5300
2012 (E Models):
LED TV Series: EH4500 (Not for Europe), EH5300 (Not for South & North America), ES5500, ES5700
LCD TV Series: None
PDP TV Series: E490, E550 (For Europe, CIS & Korea)
Blu-Ray Disc Player / Home Theater System: BD-E5500, HT-E4200, E4500
Can identify the wireless adapter, but can't search wifi? Please try the following.
1. The distance between the TV and the router is too far, so that the TV cannot receive the wifi signal. Generally, the problem can be solved by moving the router close to the TV.
2. If the TV cannot connect to wifi signal due to other router Settings or router failure, you can generally restart the router or reset the router and then set the router parameters. If necessary, you can replace the router.
3. The wireless network setting of the router disables the SSID broadcast, resulting in the failure of the TV to receive wifi signals. Generally, the problem can be solved by turning on the SSID broadcast of the router. (wifi is hidden)
4. There is a problem with the TV system, resulting in failure to receive wifi. Generally, you can restore the TV system to factory Settings or upgrade the system to the latest version to solve the problem.
5. This is caused by the fact that some Samsung TVS cannot connect to 5G wireless routing. Just set the routing and turn on 2.4G wireless routing
6. The external wireless LAN adapter supports IEEE802.11a or b or g or n communication protocols. Please set its channel to 11 according to the router instructions.
You can search for wifi, but can not connect. Please try the following.
1. Check the wireless network environment. If the distance between the TV and the wireless router is too far or there are too many obstacles, the signal reception will be affected.
2. Reboot or turn off the TV. It is recommended to power off and restart the TV, unplug the power directly, wait 30 seconds, then power on, turn on the TV. Rebooting the TV resets the system, allowing it to re-identify WiFi signals.
3. Restart the router. Under normal circumstances, the router works for a long time and occasionally fails to connect to a new device. We only need to turn off the power of the router for 30 seconds and then try it on.
4. Check the gateway and DNS Settings. If you still cannot connect to the wireless network after trying to shut down or restart it, check whether the gateway and DNS of the wireless network are normal. It is recommended to set them all to automatic acquisition (DHCP function is enabled on the router, while the TV is set to automatic IP address acquisition, that is, ""DHCP"" function), then restart the router and TV and test the connection.
5, refer to the router instructions, reset it before connecting. In addition, because the external wireless LAN adapter supports IEEE802.11a, b, g, and n communication protocols, set channel 11.
6. Upgrade. Try to upgrade to the latest system. Find the system upgrade options in system Settings, check and upgrade to the latest version, and usually many minor issues will be resolved.",All Electronics,Samsung Wireless Network Adapter,0.002246986076701802,0.16,0.16,0.6816730499267578,2
136,136,https://m.media-amazon.com/images/I/61ET7en3StL._AC_SL1500_.jpg,./images/0059158.jpg,"Sanus Speaker Stand for Sonos Era 300™ - Fixed Sonos Speaker Stand w/Easy 3 Step Assembly - Includes All Hardware, Carpet Spikes & Rubber Feet - White Single Stand","The SANUS Fixed-Height Speaker Stand designed for the Sonos Era 300 offers the optimal listening height, cable management and sleek design. This stand is sure to deliver optimal audio performance regardless of your listening needs. Constructed of durable steel, and extruded aluminum, this not only resists wear, but also perfectly complements the aesthetics of the Sonos Era 300 for a sleek, seamless look. Perfect for use in any setup, be it home theater, surround sound, or ambient listening. For a cable-free look, our Press Fit cable management technology secures cords down the back of the stand for concealment. Assemble easily in 15 minutes with a Phillips screwdriver, this sleek stand will help get you the perfect sound for your space.",All Electronics,SANUS Fixed-Height Speaker Stand,0.0003279926990099012,0.25806451612903225,0.25806451612903225,0.7321601510047913,3
137,137,https://m.media-amazon.com/images/I/61sN8TP+l3L._AC_SL1500_.jpg,./images/0059661.jpg,PANHUI Smart Watch,smart watch,All Electronics,"""Smart Watch""",0.0,0.8,0.8,0.7074758410453796,3
138,138,https://m.media-amazon.com/images/I/41Xg0B9OlML._AC_SL1000_.jpg,./images/0059513.jpg,2 Pack Wired Earbuds with Microphone & Volume Control for iPhone - Noise Cancelling Stereo Headphones Compatible with iPhone 14 13 12 11 Pro Max X XS 8 7 SE,"Compatible with iPhone 14/13/12/11/7/8/8plus X/Xs/XR/Xs max/pro/se iPad , support IOS 11/12/13/14/15/16 all systems!",All Electronics,"""iPhone 14/13/12/11/7/8/8plus X/Xs/XR/Xs max/pro/se iPad Compatible""",0.0,0.5777777777777777,0.35555555555555557,0.32428616285324097,2
139,139,https://m.media-amazon.com/images/I/71VSl-yqoGL._AC_SL1500_.jpg,./images/0064224.jpg,"YOWHICK Native Full HD Projector, Outdoor Portable Video Projector Support 4K, Home Theater Movie Projector","YOWHICK Native 1080P Full HD Projector, Outdoor Portable Video Projector Support 4K, Home Theater Movie Projector",All Electronics,YOWHICK 1080P Full HD Projector,0.018286505566016496,0.4,0.4,0.7914288640022278,2
140,140,https://m.media-amazon.com/images/I/71SZCb+UHgL._AC_SL1500_.jpg,./images/0048599.jpg,"Edinnoda Cell Phone Stand for Desk, Astronaut Desktop Phone Holder, Compatible with All Phones, Tablets (Silver)","Why Edinnoda Cell Phone Stands?
Universal Compatibility
This phone stand holder works with all 4-10"" Smartphones, Tablets and e-readers, such as iPhone 14 13 12 11 Pro Xs Max Xr X 8 7 6, Switch, iPad mini, Samsung Galaxy S10/S10+/S9/S9+/S8 /S8+, Samsung Tab, Google Nexus, Kindle.
Well Designed
Realistic design, cute and funny creative cartoon astronaut style, suitable viewing angle provides you with a comfortable viewing angle. Put it on your office desk, and you can see at a glace incoming.
Sturdy & Protective
The cell phone stand for desk is made of high quality resin, it stays firmly in place, hold your phone steadily, no worry any wobble at all. The soft property of resin can protect your phone from any scratching and sliding.
Multipurpose Use
Hands-free, make it possible to play games, use Facetime and Youtube while charging. Play a good role in your office, kitchen, nightstand, dining table.
FEATURES
Material: Resin  Dimensions: L: 4.5”, W: 2.4”, H: 3.9”  Color: Blue/Silver/Golden Weight: 0.2 lbs
WARRANTY
This cell phone stand comes with a 12-months after-sales service, 100% money back guarantee. If you have any questions, please feel free to contact with us.",All Electronics,Edinnoda Cell Phone Stand,0.049787068367863944,0.4,0.4,0.7843343019485474,4
141,141,https://m.media-amazon.com/images/I/319OqG4sHcL._AC_.jpg,./images/0051227.jpg,"Fast Wireless Charger, 15W Fast-Charging Qi Certified Wireless Charging Stand with Pen Container, Compatible with iPhone 14/13/12/SE/11/XS Max/XR/X,Samsung Galaxy S23/S22/S21/S20/Note Ultra","Fast Wireless Charger, 15W Fast-Charging Qi Certified Wireless Charging Stand with pen container",All Electronics,"""15W Fast Wireless Charger with Pen Container""",0.013369455234830881,0.34146341463414637,0.29268292682926833,0.7016100883483887,3
